target_id,sales_rep_id,year,quarter,month,quota_amount,actual_amount,achievement_percent,deals_closed,avg_deal_size,new_customers,territory,sales_team
TGT-2024-Q2-REP-0052-04,REP-0052,2024,Q2,April,102000.00,118934.59,116.60,19,6259.72,7,West,Enterprise Sales
TGT-2024-Q2-REP-0053-04,REP-0053,2024,Q2,April,73916.67,67684.83,91.57,17,3981.46,9,EMEA,Mid-Market
TGT-2024-Q2-REP-0054-04,REP-0054,2024,Q2,April,88250.00,89602.23,101.53,19,4715.91,5,West,Enterprise Sales
TGT-2024-Q2-REP-0055-04,REP-0055,2024,Q2,April,112750.00,148053.97,131.31,23,6437.13,9,Central,Partner Sales
TGT-2024-Q2-REP-0056-04,REP-0056,2024,Q2,April,120333.33,167794.74,139.44,20,8389.74,11,APAC,Partner Sales
TGT-2024-Q2-REP-0057-04,REP-0057,2024,Q2,April,104833.33,109599.58,104.55,19,5768.40,11,East,Enterprise Sales
TGT-2024-Q2-REP-0058-04,REP-0058,2024,Q2,April,50166.67,37991.50,75.73,20,1899.57,11,LATAM,SMB Sales
TGT-2024-Q2-REP-0059-04,REP-0059,2024,Q2,April,107833.33,69851.97,64.78,22,3175.09,7,APAC,Partner Sales
TGT-2024-Q2-REP-0060-04,REP-0060,2024,Q2,April,44000.00,48379.19,109.95,29,1668.25,15,EMEA,Inside Sales
TGT-2024-Q2-REP-0061-04,REP-0061,2024,Q2,April,51500.00,57106.60,110.89,31,1842.15,12,LATAM,SMB Sales
TGT-2024-Q2-REP-0062-04,REP-0062,2024,Q2,April,50000.00,41440.92,82.88,27,1534.85,9,EMEA,SMB Sales
TGT-2024-Q2-REP-0063-04,REP-0063,2024,Q2,April,47333.33,48171.77,101.77,38,1267.68,20,LATAM,SMB Sales
TGT-2024-Q2-REP-0064-04,REP-0064,2024,Q2,April,105083.33,112291.28,106.86,14,8020.81,4,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0065-04,REP-0065,2024,Q2,April,98500.00,130806.29,132.80,8,16350.79,3,East,Enterprise Sales
TGT-2024-Q2-REP-0066-04,REP-0066,2024,Q2,April,35750.00,33968.28,95.02,42,808.77,23,LATAM,Inside Sales
TGT-2024-Q2-REP-0067-04,REP-0067,2024,Q2,April,47416.67,59439.18,125.36,42,1415.22,13,LATAM,SMB Sales
TGT-2024-Q2-REP-0068-04,REP-0068,2024,Q2,April,78583.33,115625.79,147.14,15,7708.39,8,APAC,Mid-Market
TGT-2024-Q2-REP-0069-04,REP-0069,2024,Q2,April,70416.67,84151.39,119.50,25,3366.06,11,West,Mid-Market
TGT-2024-Q2-REP-0070-04,REP-0070,2024,Q2,April,44666.67,61914.11,138.61,30,2063.80,10,Central,SMB Sales
TGT-2024-Q2-REP-0071-04,REP-0071,2024,Q2,April,132500.00,174945.89,132.03,16,10934.12,6,APAC,Partner Sales
TGT-2024-Q2-REP-0072-04,REP-0072,2024,Q2,April,38250.00,28433.56,74.34,49,580.28,15,EMEA,Inside Sales
TGT-2024-Q2-REP-0073-04,REP-0073,2024,Q2,April,107333.33,121740.92,113.42,19,6407.42,11,West,Partner Sales
TGT-2024-Q2-REP-0074-04,REP-0074,2024,Q2,April,86083.33,84202.39,97.81,16,5262.65,7,East,Enterprise Sales
TGT-2024-Q2-REP-0075-04,REP-0075,2024,Q2,April,75250.00,78757.28,104.66,24,3281.55,12,APAC,Mid-Market
TGT-2024-Q2-REP-0076-04,REP-0076,2024,Q2,April,39416.67,32228.89,81.76,25,1289.16,9,Central,Inside Sales
TGT-2024-Q2-REP-0077-04,REP-0077,2024,Q2,April,43500.00,64567.97,148.43,43,1501.58,13,APAC,Inside Sales
TGT-2024-Q2-REP-0078-04,REP-0078,2024,Q2,April,96916.67,85165.68,87.88,9,9462.85,2,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0079-04,REP-0079,2024,Q2,April,37750.00,49076.81,130.00,33,1487.18,10,EMEA,Inside Sales
TGT-2024-Q2-REP-0080-04,REP-0080,2024,Q2,April,114666.67,108600.74,94.71,16,6787.55,7,Central,Partner Sales
TGT-2024-Q2-REP-0082-04,REP-0082,2024,Q2,April,119833.33,116654.00,97.35,23,5071.91,13,EMEA,Partner Sales
TGT-2024-Q2-REP-0083-04,REP-0083,2024,Q2,April,70333.33,55030.14,78.24,18,3057.23,6,Central,Mid-Market
TGT-2024-Q2-REP-0084-04,REP-0084,2024,Q2,April,90916.67,132023.18,145.21,8,16502.90,3,East,Enterprise Sales
TGT-2024-Q2-REP-0085-04,REP-0085,2024,Q2,April,52666.67,42076.02,79.89,22,1912.55,6,West,SMB Sales
TGT-2024-Q2-REP-0086-04,REP-0086,2024,Q2,April,42083.33,37811.83,89.85,40,945.30,14,East,SMB Sales
TGT-2024-Q2-REP-0087-04,REP-0087,2024,Q2,April,114750.00,165153.22,143.92,10,16515.32,3,Central,Partner Sales
TGT-2024-Q2-REP-0088-04,REP-0088,2024,Q2,April,44583.33,43681.72,97.98,27,1617.84,14,Central,SMB Sales
TGT-2024-Q2-REP-0089-04,REP-0089,2024,Q2,April,34000.00,34006.29,100.02,46,739.27,25,Central,Inside Sales
TGT-2024-Q2-REP-0090-04,REP-0090,2024,Q2,April,112750.00,95069.40,84.32,23,4133.45,11,East,Partner Sales
TGT-2024-Q2-REP-0091-04,REP-0091,2024,Q2,April,41666.67,31590.69,75.82,45,702.02,22,APAC,SMB Sales
TGT-2024-Q2-REP-0092-04,REP-0092,2024,Q2,April,88000.00,99368.01,112.92,10,9936.80,4,APAC,Enterprise Sales
TGT-2024-Q2-REP-0093-04,REP-0093,2024,Q2,April,98833.33,123360.26,124.82,19,6492.65,10,Central,Enterprise Sales
TGT-2024-Q2-REP-0094-04,REP-0094,2024,Q2,April,129666.67,104440.19,80.55,14,7460.01,6,LATAM,Partner Sales
TGT-2024-Q2-REP-0095-04,REP-0095,2024,Q2,April,66916.67,68756.32,102.75,20,3437.82,8,EMEA,Mid-Market
TGT-2024-Q2-REP-0096-04,REP-0096,2024,Q2,April,73583.33,105722.90,143.68,24,4405.12,10,East,Mid-Market
TGT-2024-Q2-REP-0098-04,REP-0098,2024,Q2,April,105750.00,132603.27,125.39,25,5304.13,13,Central,Partner Sales
TGT-2024-Q2-REP-0099-04,REP-0099,2024,Q2,April,34500.00,40508.97,117.42,47,861.89,27,Central,Inside Sales
TGT-2024-Q2-REP-0100-04,REP-0100,2024,Q2,April,69583.33,62864.63,90.34,26,2417.87,11,APAC,Mid-Market
TGT-2024-Q2-REP-0101-04,REP-0101,2024,Q2,April,73166.67,96597.64,132.02,24,4024.90,10,EMEA,Mid-Market
TGT-2024-Q2-REP-0102-04,REP-0102,2024,Q2,April,36916.67,54017.18,146.32,34,1588.74,10,EMEA,Inside Sales
TGT-2024-Q2-REP-0103-04,REP-0103,2024,Q2,April,68083.33,87321.90,128.26,23,3796.60,8,West,Mid-Market
TGT-2024-Q2-REP-0104-04,REP-0104,2024,Q2,April,95750.00,87471.24,91.35,8,10933.90,2,East,Enterprise Sales
TGT-2024-Q2-REP-0105-04,REP-0105,2024,Q2,April,100916.67,89345.17,88.53,8,11168.15,4,APAC,Enterprise Sales
TGT-2024-Q2-REP-0106-04,REP-0106,2024,Q2,April,109666.67,149987.21,136.77,23,6521.18,12,EMEA,Partner Sales
TGT-2024-Q2-REP-0107-04,REP-0107,2024,Q2,April,107333.33,89100.03,83.01,11,8100.00,5,East,Partner Sales
TGT-2024-Q2-REP-0108-04,REP-0108,2024,Q2,April,102000.00,126075.88,123.60,10,12607.59,3,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0109-04,REP-0109,2024,Q2,April,46166.67,61623.99,133.48,40,1540.60,22,East,SMB Sales
TGT-2024-Q2-REP-0110-04,REP-0110,2024,Q2,April,88583.33,132020.92,149.04,8,16502.61,4,EMEA,Enterprise Sales
TGT-2024-Q2-REP-0111-04,REP-0111,2024,Q2,April,120833.33,132110.72,109.33,23,5743.94,8,East,Partner Sales
TGT-2024-Q2-REP-0112-04,REP-0112,2024,Q2,April,39250.00,34113.39,86.91,38,897.72,17,APAC,Inside Sales
TGT-2024-Q2-REP-0113-04,REP-0113,2024,Q2,April,102250.00,142580.80,139.44,10,14258.08,5,Central,Enterprise Sales
TGT-2024-Q2-REP-0114-04,REP-0114,2024,Q2,April,105500.00,70857.46,67.16,18,3936.53,7,West,Enterprise Sales
TGT-2024-Q2-REP-0115-04,REP-0115,2024,Q2,April,125833.33,121644.77,96.67,12,10137.06,3,West,Partner Sales
TGT-2024-Q2-REP-0116-04,REP-0116,2024,Q2,April,46916.67,32874.03,70.07,26,1264.39,9,LATAM,SMB Sales
TGT-2024-Q2-REP-0117-04,REP-0117,2024,Q2,April,115666.67,142108.13,122.86,24,5921.17,14,West,Partner Sales
TGT-2024-Q2-REP-0118-04,REP-0118,2024,Q2,April,118416.67,135901.08,114.77,20,6795.05,10,West,Partner Sales
TGT-2024-Q2-REP-0120-04,REP-0120,2024,Q2,April,103500.00,85165.65,82.29,13,6551.20,5,APAC,Partner Sales
TGT-2024-Q2-REP-0121-04,REP-0121,2024,Q2,April,104750.00,155446.28,148.40,17,9143.90,8,West,Partner Sales
TGT-2024-Q2-REP-0122-04,REP-0122,2024,Q2,April,74916.67,0.00,0.00,0,0.00,0,APAC,Mid-Market
TGT-2024-Q2-REP-0123-04,REP-0123,2024,Q2,April,129166.67,66888.27,51.78,16,4180.52,7,APAC,Partner Sales
TGT-2024-Q2-REP-0124-04,REP-0124,2024,Q2,April,53833.33,66957.10,124.38,40,1673.93,15,LATAM,SMB Sales
TGT-2024-Q2-REP-0125-04,REP-0125,2024,Q2,April,118666.67,102786.44,86.62,14,7341.89,7,Central,Partner Sales
TGT-2024-Q2-REP-0127-04,REP-0127,2024,Q2,April,66833.33,100190.20,149.91,17,5893.54,8,APAC,Mid-Market
TGT-2024-Q2-REP-0128-04,REP-0128,2024,Q2,April,70083.33,61517.42,87.78,29,2121.29,13,LATAM,Mid-Market
TGT-2024-Q2-REP-0129-04,REP-0129,2024,Q2,April,74416.67,94433.62,126.90,21,4496.84,7,East,Mid-Market
TGT-2024-Q2-REP-0130-04,REP-0130,2024,Q2,April,37416.67,29267.00,78.22,25,1170.68,12,West,Inside Sales
TGT-2024-Q2-REP-0131-04,REP-0131,2024,Q2,April,46666.67,33447.82,71.67,30,1114.93,9,East,SMB Sales
TGT-2024-Q2-REP-0132-04,REP-0132,2024,Q2,April,83583.33,121465.94,145.32,17,7145.06,5,EMEA,Enterprise Sales
TGT-2024-Q2-REP-0133-04,REP-0133,2024,Q2,April,99416.67,140010.88,140.83,14,10000.78,4,West,Enterprise Sales
TGT-2024-Q2-REP-0134-04,REP-0134,2024,Q2,April,71000.00,82907.78,116.77,17,4876.93,5,East,Mid-Market
TGT-2024-Q2-REP-0135-04,REP-0135,2024,Q2,April,39166.67,32078.93,81.90,29,1106.17,14,APAC,Inside Sales
TGT-2024-Q2-REP-0136-04,REP-0136,2024,Q2,April,130833.33,142600.25,108.99,24,5941.68,13,LATAM,Partner Sales
TGT-2024-Q2-REP-0137-04,REP-0137,2024,Q2,April,47083.33,50639.01,107.55,45,1125.31,19,East,SMB Sales
TGT-2024-Q2-REP-0138-04,REP-0138,2024,Q2,April,44833.33,48754.86,108.75,48,1015.73,27,LATAM,Inside Sales
TGT-2024-Q2-REP-0139-04,REP-0139,2024,Q2,April,114750.00,92300.26,80.44,23,4013.05,13,LATAM,Partner Sales
TGT-2024-Q2-REP-0141-04,REP-0141,2024,Q2,April,102333.33,88831.00,86.81,15,5922.07,5,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0142-04,REP-0142,2024,Q2,April,77750.00,65058.47,83.68,23,2828.63,12,EMEA,Mid-Market
TGT-2024-Q2-REP-0143-04,REP-0143,2024,Q2,April,83416.67,121211.25,145.31,14,8657.95,5,East,Enterprise Sales
TGT-2024-Q2-REP-0145-04,REP-0145,2024,Q2,April,41916.67,39235.66,93.60,50,784.71,25,LATAM,Inside Sales
TGT-2024-Q2-REP-0146-04,REP-0146,2024,Q2,April,129583.33,148315.66,114.46,18,8239.76,5,LATAM,Partner Sales
TGT-2024-Q2-REP-0147-04,REP-0147,2024,Q2,April,75750.00,110012.19,145.23,30,3667.07,11,West,Mid-Market
TGT-2024-Q2-REP-0148-04,REP-0148,2024,Q2,April,42916.67,36369.82,84.75,31,1173.22,10,EMEA,SMB Sales
TGT-2024-Q2-REP-0149-04,REP-0149,2024,Q2,April,94000.00,71414.60,75.97,13,5493.43,5,APAC,Enterprise Sales
TGT-2024-Q2-REP-0150-04,REP-0150,2024,Q2,April,43500.00,30655.40,70.47,26,1179.05,12,East,SMB Sales
TGT-2024-Q2-REP-0001-05,REP-0001,2024,Q2,May,107833.33,106095.68,98.39,9,11788.41,3,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0002-05,REP-0002,2024,Q2,May,41416.67,36428.46,87.96,39,934.06,12,East,Inside Sales
TGT-2024-Q2-REP-0003-05,REP-0003,2024,Q2,May,43000.00,31282.81,72.75,44,710.97,14,Central,SMB Sales
TGT-2024-Q2-REP-0004-05,REP-0004,2024,Q2,May,87416.67,122087.73,139.66,15,8139.18,8,East,Enterprise Sales
TGT-2024-Q2-REP-0005-05,REP-0005,2024,Q2,May,68833.33,64527.97,93.75,15,4301.86,7,APAC,Mid-Market
TGT-2024-Q2-REP-0006-05,REP-0006,2024,Q2,May,49000.00,49065.04,100.13,44,1115.11,22,LATAM,SMB Sales
TGT-2024-Q2-REP-0007-05,REP-0007,2024,Q2,May,117000.00,83308.64,71.20,21,3967.08,7,APAC,Partner Sales
TGT-2024-Q2-REP-0008-05,REP-0008,2024,Q2,May,37500.00,35944.84,95.85,26,1382.49,15,West,Inside Sales
TGT-2024-Q2-REP-0010-05,REP-0010,2024,Q2,May,71500.00,67221.76,94.02,29,2317.99,9,EMEA,Mid-Market
TGT-2024-Q2-REP-0011-05,REP-0011,2024,Q2,May,107000.00,87955.15,82.20,8,10994.39,4,EMEA,Enterprise Sales
TGT-2024-Q2-REP-0012-05,REP-0012,2024,Q2,May,69666.67,87867.66,126.13,16,5491.73,6,EMEA,Mid-Market
TGT-2024-Q2-REP-0013-05,REP-0013,2024,Q2,May,99916.67,79702.73,79.77,16,4981.42,6,Central,Enterprise Sales
TGT-2024-Q2-REP-0014-05,REP-0014,2024,Q2,May,122750.00,176197.21,143.54,20,8809.86,10,East,Partner Sales
TGT-2024-Q2-REP-0015-05,REP-0015,2024,Q2,May,77916.67,76128.78,97.71,15,5075.25,8,APAC,Mid-Market
TGT-2024-Q2-REP-0016-05,REP-0016,2024,Q2,May,76916.67,107683.55,140.00,29,3713.23,9,West,Mid-Market
TGT-2024-Q2-REP-0017-05,REP-0017,2024,Q2,May,41000.00,31747.80,77.43,30,1058.26,13,East,Inside Sales
TGT-2024-Q2-REP-0018-05,REP-0018,2024,Q2,May,85500.00,76638.71,89.64,17,4508.16,8,EMEA,Enterprise Sales
TGT-2024-Q2-REP-0019-05,REP-0019,2024,Q2,May,46083.33,59513.29,129.14,41,1451.54,16,Central,SMB Sales
TGT-2024-Q2-REP-0020-05,REP-0020,2024,Q2,May,102083.33,123203.39,120.69,14,8800.24,6,Central,Partner Sales
TGT-2024-Q2-REP-0021-05,REP-0021,2024,Q2,May,39666.67,43799.90,110.42,30,1460.00,17,West,Inside Sales
TGT-2024-Q2-REP-0022-05,REP-0022,2024,Q2,May,48416.67,65359.18,134.99,26,2513.81,15,APAC,SMB Sales
TGT-2024-Q2-REP-0023-05,REP-0023,2024,Q2,May,42583.33,56387.54,132.42,30,1879.58,14,East,Inside Sales
TGT-2024-Q2-REP-0024-05,REP-0024,2024,Q2,May,45333.33,67963.03,149.92,34,1998.91,16,Central,Inside Sales
TGT-2024-Q2-REP-0025-05,REP-0025,2024,Q2,May,41416.67,44130.68,106.55,27,1634.47,10,West,Inside Sales
TGT-2024-Q2-REP-0026-05,REP-0026,2024,Q2,May,44833.33,36962.22,82.44,29,1274.56,16,LATAM,Inside Sales
TGT-2024-Q2-REP-0027-05,REP-0027,2024,Q2,May,44833.33,65719.40,146.59,34,1932.92,17,EMEA,Inside Sales
TGT-2024-Q2-REP-0029-05,REP-0029,2024,Q2,May,107333.33,143056.43,133.28,10,14305.64,3,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0030-05,REP-0030,2024,Q2,May,42250.00,36569.43,86.55,28,1306.05,8,West,SMB Sales
TGT-2024-Q2-REP-0031-05,REP-0031,2024,Q2,May,46833.33,43867.38,93.67,38,1154.40,20,Central,SMB Sales
TGT-2024-Q2-REP-0032-05,REP-0032,2024,Q2,May,102583.33,121076.53,118.03,8,15134.57,2,Central,Enterprise Sales
TGT-2024-Q2-REP-0034-05,REP-0034,2024,Q2,May,34750.00,45195.10,130.06,38,1189.34,16,East,Inside Sales
TGT-2024-Q2-REP-0035-05,REP-0035,2024,Q2,May,105500.00,58671.65,55.61,16,3666.98,7,East,Enterprise Sales
TGT-2024-Q2-REP-0036-05,REP-0036,2024,Q2,May,33583.33,37811.52,112.59,44,859.35,20,West,Inside Sales
TGT-2024-Q2-REP-0037-05,REP-0037,2024,Q2,May,53333.33,77495.86,145.30,30,2583.20,10,EMEA,SMB Sales
TGT-2024-Q2-REP-0038-05,REP-0038,2024,Q2,May,120750.00,137732.49,114.06,14,9838.03,5,LATAM,Partner Sales
TGT-2024-Q2-REP-0039-05,REP-0039,2024,Q2,May,34916.67,40840.10,116.96,38,1074.74,17,Central,Inside Sales
TGT-2024-Q2-REP-0040-05,REP-0040,2024,Q2,May,91083.33,127316.33,139.78,16,7957.27,8,East,Enterprise Sales
TGT-2024-Q2-REP-0041-05,REP-0041,2024,Q2,May,72250.00,83316.78,115.32,21,3967.47,9,APAC,Mid-Market
TGT-2024-Q2-REP-0043-05,REP-0043,2024,Q2,May,43416.67,44057.81,101.48,40,1101.45,16,Central,SMB Sales
TGT-2024-Q2-REP-0044-05,REP-0044,2024,Q2,May,90750.00,134606.18,148.33,19,7084.54,6,Central,Enterprise Sales
TGT-2024-Q2-REP-0045-05,REP-0045,2024,Q2,May,109583.33,97201.77,88.70,20,4860.09,11,East,Partner Sales
TGT-2024-Q2-REP-0046-05,REP-0046,2024,Q2,May,90250.00,111954.67,124.05,20,5597.73,10,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0047-05,REP-0047,2024,Q2,May,51750.00,55952.62,108.12,22,2543.30,10,EMEA,SMB Sales
TGT-2024-Q2-REP-0048-05,REP-0048,2024,Q2,May,43416.67,43769.87,100.81,25,1750.79,12,East,Inside Sales
TGT-2024-Q2-REP-0049-05,REP-0049,2024,Q2,May,72833.33,106619.51,146.39,27,3948.87,10,West,Mid-Market
TGT-2024-Q2-REP-0050-05,REP-0050,2024,Q2,May,46166.67,44468.27,96.32,42,1058.77,17,APAC,SMB Sales
TGT-2024-Q2-REP-0051-05,REP-0051,2024,Q2,May,108916.67,87307.84,80.16,20,4365.39,7,Central,Partner Sales
TGT-2024-Q2-REP-0052-05,REP-0052,2024,Q2,May,102000.00,80380.61,78.80,16,5023.79,6,West,Enterprise Sales
TGT-2024-Q2-REP-0053-05,REP-0053,2024,Q2,May,73916.67,83731.29,113.28,29,2887.29,13,EMEA,Mid-Market
TGT-2024-Q2-REP-0054-05,REP-0054,2024,Q2,May,88250.00,104143.67,118.01,15,6942.91,4,West,Enterprise Sales
TGT-2024-Q2-REP-0055-05,REP-0055,2024,Q2,May,112750.00,167543.80,148.60,17,9855.52,9,Central,Partner Sales
TGT-2024-Q2-REP-0056-05,REP-0056,2024,Q2,May,120333.33,141183.50,117.33,11,12834.86,4,APAC,Partner Sales
TGT-2024-Q2-REP-0057-05,REP-0057,2024,Q2,May,104833.33,128812.44,122.87,15,8587.50,6,East,Enterprise Sales
TGT-2024-Q2-REP-0058-05,REP-0058,2024,Q2,May,50166.67,42159.73,84.04,23,1833.03,11,LATAM,SMB Sales
TGT-2024-Q2-REP-0059-05,REP-0059,2024,Q2,May,107833.33,118837.67,110.20,24,4951.57,10,APAC,Partner Sales
TGT-2024-Q2-REP-0060-05,REP-0060,2024,Q2,May,44000.00,35485.19,80.65,48,739.27,28,EMEA,Inside Sales
TGT-2024-Q2-REP-0061-05,REP-0061,2024,Q2,May,51500.00,46068.06,89.45,34,1354.94,11,LATAM,SMB Sales
TGT-2024-Q2-REP-0062-05,REP-0062,2024,Q2,May,50000.00,38310.81,76.62,39,982.33,13,EMEA,SMB Sales
TGT-2024-Q2-REP-0063-05,REP-0063,2024,Q2,May,47333.33,61316.44,129.54,22,2787.11,12,LATAM,SMB Sales
TGT-2024-Q2-REP-0064-05,REP-0064,2024,Q2,May,105083.33,88788.08,84.49,20,4439.40,9,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0065-05,REP-0065,2024,Q2,May,98500.00,137759.24,139.86,11,12523.57,6,East,Enterprise Sales
TGT-2024-Q2-REP-0066-05,REP-0066,2024,Q2,May,35750.00,50372.89,140.90,32,1574.15,12,LATAM,Inside Sales
TGT-2024-Q2-REP-0067-05,REP-0067,2024,Q2,May,47416.67,59658.83,125.82,42,1420.45,18,LATAM,SMB Sales
TGT-2024-Q2-REP-0068-05,REP-0068,2024,Q2,May,78583.33,70389.69,89.57,28,2513.92,8,APAC,Mid-Market
TGT-2024-Q2-REP-0069-05,REP-0069,2024,Q2,May,70416.67,89386.19,126.94,25,3575.45,11,West,Mid-Market
TGT-2024-Q2-REP-0070-05,REP-0070,2024,Q2,May,44666.67,52052.35,116.54,22,2366.02,8,Central,SMB Sales
TGT-2024-Q2-REP-0071-05,REP-0071,2024,Q2,May,132500.00,131047.20,98.90,15,8736.48,6,APAC,Partner Sales
TGT-2024-Q2-REP-0072-05,REP-0072,2024,Q2,May,38250.00,40568.62,106.06,26,1560.33,8,EMEA,Inside Sales
TGT-2024-Q2-REP-0073-05,REP-0073,2024,Q2,May,107333.33,134315.50,125.14,22,6105.25,8,West,Partner Sales
TGT-2024-Q2-REP-0074-05,REP-0074,2024,Q2,May,86083.33,95416.28,110.84,19,5021.91,8,East,Enterprise Sales
TGT-2024-Q2-REP-0075-05,REP-0075,2024,Q2,May,75250.00,86043.80,114.34,16,5377.74,8,APAC,Mid-Market
TGT-2024-Q2-REP-0076-05,REP-0076,2024,Q2,May,39416.67,33376.10,84.68,33,1011.40,13,Central,Inside Sales
TGT-2024-Q2-REP-0077-05,REP-0077,2024,Q2,May,43500.00,49479.68,113.75,36,1374.44,15,APAC,Inside Sales
TGT-2024-Q2-REP-0078-05,REP-0078,2024,Q2,May,96916.67,82441.28,85.06,12,6870.11,3,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0079-05,REP-0079,2024,Q2,May,37750.00,43749.21,115.89,48,911.44,19,EMEA,Inside Sales
TGT-2024-Q2-REP-0080-05,REP-0080,2024,Q2,May,114666.67,160583.40,140.04,24,6690.98,10,Central,Partner Sales
TGT-2024-Q2-REP-0082-05,REP-0082,2024,Q2,May,119833.33,172509.92,143.96,20,8625.50,11,EMEA,Partner Sales
TGT-2024-Q2-REP-0083-05,REP-0083,2024,Q2,May,70333.33,53790.74,76.48,29,1854.85,17,Central,Mid-Market
TGT-2024-Q2-REP-0084-05,REP-0084,2024,Q2,May,90916.67,114951.68,126.44,19,6050.09,10,East,Enterprise Sales
TGT-2024-Q2-REP-0085-05,REP-0085,2024,Q2,May,52666.67,38746.15,73.57,28,1383.79,14,West,SMB Sales
TGT-2024-Q2-REP-0086-05,REP-0086,2024,Q2,May,42083.33,44711.62,106.25,26,1719.68,13,East,SMB Sales
TGT-2024-Q2-REP-0087-05,REP-0087,2024,Q2,May,114750.00,125078.78,109.00,13,9621.44,7,Central,Partner Sales
TGT-2024-Q2-REP-0088-05,REP-0088,2024,Q2,May,44583.33,60911.02,136.62,33,1845.79,15,Central,SMB Sales
TGT-2024-Q2-REP-0089-05,REP-0089,2024,Q2,May,34000.00,47353.44,139.27,28,1691.19,13,Central,Inside Sales
TGT-2024-Q2-REP-0090-05,REP-0090,2024,Q2,May,112750.00,155720.46,138.11,17,9160.03,9,East,Partner Sales
TGT-2024-Q2-REP-0091-05,REP-0091,2024,Q2,May,41666.67,52135.20,125.12,45,1158.56,26,APAC,SMB Sales
TGT-2024-Q2-REP-0092-05,REP-0092,2024,Q2,May,88000.00,65312.81,74.22,17,3841.93,10,APAC,Enterprise Sales
TGT-2024-Q2-REP-0093-05,REP-0093,2024,Q2,May,98833.33,102154.24,103.36,15,6810.28,8,Central,Enterprise Sales
TGT-2024-Q2-REP-0094-05,REP-0094,2024,Q2,May,129666.67,193662.89,149.35,14,13833.06,7,LATAM,Partner Sales
TGT-2024-Q2-REP-0095-05,REP-0095,2024,Q2,May,66916.67,0.00,0.00,0,0.00,0,EMEA,Mid-Market
TGT-2024-Q2-REP-0096-05,REP-0096,2024,Q2,May,73583.33,72708.89,98.81,21,3462.33,10,East,Mid-Market
TGT-2024-Q2-REP-0098-05,REP-0098,2024,Q2,May,105750.00,99046.81,93.66,11,9004.26,4,Central,Partner Sales
TGT-2024-Q2-REP-0099-05,REP-0099,2024,Q2,May,34500.00,30544.74,88.54,36,848.46,16,Central,Inside Sales
TGT-2024-Q2-REP-0100-05,REP-0100,2024,Q2,May,69583.33,57142.13,82.12,21,2721.05,8,APAC,Mid-Market
TGT-2024-Q2-REP-0101-05,REP-0101,2024,Q2,May,73166.67,86442.59,118.14,26,3324.72,10,EMEA,Mid-Market
TGT-2024-Q2-REP-0102-05,REP-0102,2024,Q2,May,36916.67,53462.93,144.82,48,1113.81,16,EMEA,Inside Sales
TGT-2024-Q2-REP-0103-05,REP-0103,2024,Q2,May,68083.33,48036.15,70.55,18,2668.68,9,West,Mid-Market
TGT-2024-Q2-REP-0104-05,REP-0104,2024,Q2,May,95750.00,78038.08,81.50,17,4590.48,6,East,Enterprise Sales
TGT-2024-Q2-REP-0105-05,REP-0105,2024,Q2,May,100916.67,121163.27,120.06,12,10096.94,6,APAC,Enterprise Sales
TGT-2024-Q2-REP-0106-05,REP-0106,2024,Q2,May,109666.67,140386.13,128.01,13,10798.93,6,EMEA,Partner Sales
TGT-2024-Q2-REP-0107-05,REP-0107,2024,Q2,May,107333.33,155200.09,144.60,25,6208.00,12,East,Partner Sales
TGT-2024-Q2-REP-0108-05,REP-0108,2024,Q2,May,102000.00,139615.18,136.88,13,10739.63,7,LATAM,Enterprise Sales
TGT-2024-Q2-REP-0109-05,REP-0109,2024,Q2,May,46166.67,65729.48,142.37,41,1603.16,19,East,SMB Sales
TGT-2024-Q2-REP-0110-05,REP-0110,2024,Q2,May,88583.33,96542.24,108.98,11,8776.57,6,EMEA,Enterprise Sales
TGT-2024-Q2-REP-0111-05,REP-0111,2024,Q2,May,120833.33,110502.85,91.45,12,9208.57,3,East,Partner Sales
TGT-2024-Q2-REP-0112-05,REP-0112,2024,Q2,May,39250.00,38977.43,99.31,38,1025.72,20,APAC,Inside Sales
TGT-2024-Q2-REP-0113-05,REP-0113,2024,Q2,May,102250.00,130973.94,128.09,20,6548.70,6,Central,Enterprise Sales
TGT-2024-Q2-REP-0114-05,REP-0114,2024,Q2,May,105500.00,68395.08,64.83,19,3599.74,9,West,Enterprise Sales
TGT-2024-Q2-REP-0115-05,REP-0115,2024,Q2,May,125833.33,160881.16,127.85,23,6994.83,11,West,Partner Sales
TGT-2024-Q2-REP-0116-05,REP-0116,2024,Q2,May,46916.67,41391.06,88.22,44,940.71,17,LATAM,SMB Sales
TGT-2024-Q2-REP-0117-05,REP-0117,2024,Q2,May,115666.67,128869.09,111.41,10,12886.91,5,West,Partner Sales
TGT-2024-Q2-REP-0118-05,REP-0118,2024,Q2,May,118416.67,110368.08,93.20,10,11036.81,3,West,Partner Sales
