customer_id,customer_name,industry,company_size,country,state_province,city,customer_since,customer_status,account_manager,annual_revenue_bucket,credit_limit,payment_terms,tax_id
CUST-01344,Elite Technologies SARL,Financial Services,Mid-Market,Germany,Hamburg,Hamburg,2019-03-08,Inactive,REP-0267,$1M-$5M,60000.00,Net 30,DE784526841
CUST-01345,Premier Services SARL,Education,Enterprise,Australia,New South Wales,Sydney,2023-08-20,Active,REP-0112,$50M-$100M,150000.00,Net 60,AU-949092-123
CUST-01346,Digital Corporation Corp,Technology,Mid-Market,United Kingdom,England,Manchester,2020-07-30,Active,REP-0203,$50M-$100M,50000.00,Net 15,GB245535540
CUST-01347,Digital Industries SARL,Financial Services,Enterprise,Singapore,,Singapore,2021-01-20,Active,REP-0112,$50M-$100M,200000.00,Net 15,SG-2020-765
CUST-01348,Premier Enterprises GmbH,Manufacturing,SMB,Singapore,,Singapore,2019-05-19,Churned,REP-0134,$10M-$50M,20000.00,Prepaid,SG-2021-215
CUST-01349,Smart Innovations LLC,Technology,Enterprise,Australia,New South Wales,Sydney,2022-03-20,Active,REP-0267,$5M-$10M,100000.00,Net 30,AU-529231-123
CUST-01350,Apex Industries Corp,Government,SMB,Australia,Victoria,Melbourne,2021-12-25,Active,REP-0134,$50M-$100M,25000.00,Net 45,AU-758414-XYZ
CUST-01351,Elite Group GmbH,Manufacturing,SMB,France,Auvergne-Rhône-Alpes,Lyon,2018-05-04,Active,REP-0045,$1M-$5M,25000.00,Net 30,FR-812492-ABC
CUST-01352,Premier Group SRL,Financial Services,Enterprise,Spain,Catalonia,Barcelona,2024-05-21,Active,REP-0134,$50M-$100M,150000.00,Net 15,SP-620979-XYZ
CUST-01353,Apex Solutions AG,Manufacturing,Enterprise,Germany,Hamburg,Hamburg,2018-08-15,Active,REP-0112,$10M-$50M,150000.00,Net 15,DE159009450
CUST-01354,Pro Corporation Inc,Education,SMB,Canada,Quebec,Montreal,2021-06-10,Active,REP-0078,$1M-$5M,15000.00,Net 15,CA-366828-ABC
CUST-01355,Elite Innovations AG,Technology,Enterprise,Italy,Lombardy,Milan,2024-05-28,Active,REP-0045,$50M-$100M,80000.00,Net 60,IT-415538-XYZ
CUST-01356,Smart Services Inc,Manufacturing,SMB,Germany,Hamburg,Hamburg,2018-01-09,Active,REP-0112,$10M-$50M,15000.00,Net 45,DE808537042
CUST-01357,Summit Corporation Ltd,Professional Services,SMB,Spain,Madrid,Madrid,2020-01-06,Churned,REP-0078,$50M-$100M,20000.00,Net 15,SP-355865-XYZ
CUST-01358,Apex Enterprises GmbH,Manufacturing,SMB,Italy,Lombardy,Milan,2022-02-01,Active,REP-0245,$10M-$50M,15000.00,Net 30,IT-329587-123
CUST-01359,Pro Solutions SARL,Manufacturing,SMB,Netherlands,North Holland,Amsterdam,2023-08-20,Active,REP-0203,$10M-$50M,15000.00,Net 15,NE-391505-XYZ
CUST-01360,Summit Services GmbH,Professional Services,Mid-Market,Australia,Victoria,Melbourne,2024-03-23,Active,REP-0089,$50M-$100M,50000.00,Net 30,AU-831070-123
CUST-01361,Advanced Services AG,Healthcare,Enterprise,Netherlands,North Holland,Amsterdam,2018-01-05,Active,REP-0245,$50M-$100M,200000.00,Net 60,NE-939017-123
CUST-01362,Advanced Group LLC,Retail,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2019-03-19,Active,REP-0203,$1M-$5M,100000.00,Net 30,FR-329998-123
CUST-01363,Smart Innovations SARL,Manufacturing,Enterprise,Singapore,,Singapore,2021-08-12,Active,REP-0045,$10M-$50M,80000.00,Net 15,SG-2021-358
CUST-01364,Metro Partners LLC,Technology,Enterprise,Spain,Catalonia,Barcelona,2019-10-27,Active,REP-0112,$1M-$5M,100000.00,Prepaid,SP-801042-XYZ
CUST-01365,Smart Industries Pte Ltd,Financial Services,SMB,France,Auvergne-Rhône-Alpes,Lyon,2021-06-27,Churned,REP-0045,$50M-$100M,15000.00,Net 60,FR-647191-XYZ
CUST-01366,Pro Technologies LLC,Retail,SMB,USA,Massachusetts,Boston,2020-06-15,Active,REP-0112,$10M-$50M,30000.00,Prepaid,30-2061988
CUST-01367,Quantum Services Corp,Government,Enterprise,Germany,Hamburg,Hamburg,2022-07-31,Active,REP-0134,$5M-$10M,80000.00,Net 45,DE444222055
CUST-01368,Summit Enterprises LLC,Government,Enterprise,USA,Massachusetts,Boston,2021-12-20,Active,REP-0267,$5M-$10M,200000.00,Prepaid,64-9780122
CUST-01369,Tech Services Inc,Manufacturing,SMB,Canada,British Columbia,Vancouver,2020-02-29,Active,REP-0289,$5M-$10M,30000.00,Net 45,CA-331963-123
CUST-01370,Central Group Ltd,Technology,SMB,France,Auvergne-Rhône-Alpes,Lyon,2018-07-20,Active,REP-0156,$10M-$50M,15000.00,Net 45,FR-350389-123
CUST-01371,Apex Technologies Inc,Professional Services,Mid-Market,France,Ile-de-France,Paris,2019-07-22,Active,REP-0156,$1M-$5M,60000.00,Net 60,FR-656035-ABC
CUST-01372,Summit Group Corp,Education,SMB,USA,Colorado,Denver,2018-03-20,Active,REP-0045,$10M-$50M,30000.00,Net 30,12-2706697
CUST-01373,Central Corporation Pte Ltd,Financial Services,Enterprise,Canada,British Columbia,Vancouver,2021-02-08,Active,REP-0112,$1M-$5M,150000.00,Net 45,CA-142958-123
CUST-01374,Apex Corporation Inc,Professional Services,Mid-Market,United Kingdom,England,London,2020-05-09,Active,REP-0078,$5M-$10M,40000.00,Net 30,GB247505706
CUST-01375,Central Enterprises AG,Education,Enterprise,United Kingdom,England,Manchester,2018-11-15,Active,REP-0078,$1M-$5M,200000.00,Net 45,GB959791333
CUST-01376,Nexus Corporation AG,Education,Enterprise,Singapore,,Singapore,2020-01-15,Active,REP-0112,$50M-$100M,150000.00,Net 30,SG-2022-484
CUST-01377,Nexus Industries Pte Ltd,Professional Services,Mid-Market,Singapore,,Singapore,2022-01-26,Active,REP-0078,$10M-$50M,60000.00,Net 60,SG-2020-727
CUST-01378,Advanced Group LLC,Government,SMB,Singapore,,Singapore,2018-07-08,Active,REP-0112,$5M-$10M,30000.00,Net 15,SG-2023-308
CUST-01379,Pro Enterprises SARL,Technology,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2019-04-27,Active,REP-0078,$5M-$10M,50000.00,Net 45,FR-112775-123
CUST-01380,Digital Group Corp,Education,Mid-Market,Singapore,,Singapore,2021-11-19,Active,REP-0267,$10M-$50M,45000.00,Net 45,SG-2020-457
CUST-01381,Central Services SARL,Healthcare,SMB,Singapore,,Singapore,2022-01-08,Inactive,REP-0134,$100M+,20000.00,Net 15,SG-2024-647
CUST-01382,Central Corporation GmbH,Professional Services,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2019-04-12,Active,REP-0156,$5M-$10M,45000.00,Net 45,FR-236269-XYZ
CUST-01383,Elite Group Pte Ltd,Financial Services,Enterprise,France,Ile-de-France,Paris,2018-07-03,Active,REP-0156,$10M-$50M,150000.00,Prepaid,FR-542666-ABC
CUST-01384,Quantum Group Pte Ltd,Education,SMB,United Kingdom,Scotland,Edinburgh,2021-12-04,Active,REP-0134,$1M-$5M,30000.00,Prepaid,GB427923939
CUST-01385,Advanced Enterprises LLC,Technology,Enterprise,Canada,British Columbia,Vancouver,2021-01-03,Active,REP-0203,$1M-$5M,200000.00,Net 60,CA-690500-ABC
CUST-01386,Nexus Corporation Pte Ltd,Financial Services,Enterprise,Italy,Lazio,Rome,2023-07-19,Active,REP-0203,$5M-$10M,100000.00,Net 30,IT-304297-123
CUST-01387,Elite Enterprises Inc,Retail,Mid-Market,Canada,Quebec,Montreal,2021-05-03,Active,REP-0267,$10M-$50M,50000.00,Net 60,CA-604894-XYZ
CUST-01388,Pro Services Pte Ltd,Technology,SMB,Canada,Quebec,Montreal,2019-11-25,Active,REP-0078,$5M-$10M,15000.00,Net 30,CA-191861-123
CUST-01389,Metro Systems Corp,Professional Services,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2021-12-20,Inactive,REP-0112,$50M-$100M,100000.00,Net 15,FR-411834-123
CUST-01390,Summit Industries GmbH,Education,Enterprise,Singapore,,Singapore,2019-05-29,Active,REP-0078,$50M-$100M,100000.00,Prepaid,SG-2023-985
CUST-01391,Innovative Services AG,Manufacturing,Enterprise,United Kingdom,Scotland,Edinburgh,2020-06-09,Active,REP-0245,$100M+,100000.00,Net 45,GB351972616
CUST-01392,Global Industries Corp,Retail,Enterprise,USA,Texas,Houston,2018-04-18,Active,REP-0112,$10M-$50M,100000.00,Net 60,32-7844957
CUST-01393,Central Innovations LLC,Technology,Mid-Market,Singapore,,Singapore,2019-08-24,Active,REP-0267,$100M+,40000.00,Prepaid,SG-2021-354
CUST-01394,Quantum Systems Ltd,Financial Services,Mid-Market,USA,Washington,Seattle,2023-11-29,Active,REP-0112,$1M-$5M,45000.00,Net 60,86-9990375
CUST-01395,Smart Innovations SRL,Technology,Mid-Market,Singapore,,Singapore,2021-07-10,Active,REP-0045,$1M-$5M,40000.00,Net 45,SG-2024-556
CUST-01396,Advanced Industries AG,Technology,Mid-Market,United Kingdom,Scotland,Edinburgh,2020-06-30,Active,REP-0245,$100M+,40000.00,Net 30,GB116664597
CUST-01397,Pro Technologies SRL,Professional Services,Mid-Market,Germany,Hamburg,Hamburg,2024-03-17,Active,REP-0203,$50M-$100M,50000.00,Net 60,DE535553922
CUST-01398,Global Solutions GmbH,Professional Services,SMB,USA,Massachusetts,Boston,2024-04-19,Active,REP-0245,$10M-$50M,15000.00,Net 45,41-3134389
CUST-01399,Innovative Group SRL,Financial Services,Enterprise,Australia,New South Wales,Sydney,2023-02-28,Active,REP-0078,$100M+,100000.00,Net 15,AU-378130-ABC
CUST-01400,Central Services Corp,Education,Enterprise,USA,New York,New York,2019-12-19,Active,REP-0245,$1M-$5M,80000.00,Net 30,69-1887868
CUST-01401,Pro Industries Corp,Education,Enterprise,Canada,British Columbia,Vancouver,2018-07-26,Active,REP-0112,$100M+,150000.00,Net 30,CA-342751-XYZ
CUST-01402,Global Group Inc,Manufacturing,Mid-Market,Germany,Berlin,Berlin,2018-04-12,Inactive,REP-0203,$100M+,50000.00,Net 30,DE678628262
CUST-01403,Digital Solutions Ltd,Education,Mid-Market,USA,Colorado,Denver,2018-11-28,Active,REP-0289,$50M-$100M,40000.00,Net 60,94-4845825
CUST-01404,Tech Services Pte Ltd,Government,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2022-10-06,Active,REP-0245,$50M-$100M,150000.00,Prepaid,FR-867229-XYZ
CUST-01405,Nexus Partners LLC,Healthcare,Enterprise,Netherlands,North Holland,Amsterdam,2023-09-25,Active,REP-0112,$5M-$10M,100000.00,Net 15,NE-865026-123
CUST-01406,Tech Services Corp,Financial Services,Mid-Market,Australia,New South Wales,Sydney,2018-01-12,Active,REP-0267,$1M-$5M,45000.00,Net 45,AU-751960-XYZ
CUST-01407,Digital Innovations Ltd,Retail,Mid-Market,Singapore,,Singapore,2018-10-25,Active,REP-0267,$10M-$50M,45000.00,Net 30,SG-2022-522
CUST-01408,Summit Group GmbH,Financial Services,Enterprise,Canada,British Columbia,Vancouver,2024-04-02,Active,REP-0267,$10M-$50M,200000.00,Net 45,CA-802743-XYZ
CUST-01409,Advanced Corporation SARL,Manufacturing,SMB,United Kingdom,England,Manchester,2021-05-13,Active,REP-0045,$50M-$100M,25000.00,Prepaid,GB675565277
CUST-01410,Summit Partners LLC,Government,Enterprise,United Kingdom,Scotland,Edinburgh,2021-08-12,Inactive,REP-0156,$100M+,80000.00,Prepaid,GB394942692
CUST-01411,Nexus Enterprises Ltd,Technology,Enterprise,Italy,Lazio,Rome,2018-11-23,Active,REP-0078,$1M-$5M,80000.00,Net 15,IT-885920-123
CUST-01412,Summit Group AG,Healthcare,Mid-Market,USA,Texas,Houston,2019-08-30,Inactive,REP-0045,$5M-$10M,45000.00,Net 60,53-1424042
CUST-01413,Nexus Systems Inc,Government,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2019-08-04,Active,REP-0134,$1M-$5M,80000.00,Prepaid,FR-652855-XYZ
CUST-01414,Elite Industries SRL,Technology,Enterprise,United Kingdom,England,London,2022-01-09,Inactive,REP-0245,$100M+,100000.00,Net 45,GB891503303
CUST-01415,Global Systems SRL,Manufacturing,Enterprise,United Kingdom,Scotland,Edinburgh,2020-08-05,Active,REP-0134,$50M-$100M,150000.00,Prepaid,GB321766763
CUST-01416,Summit Partners AG,Education,SMB,Italy,Lombardy,Milan,2021-12-16,Active,REP-0203,$5M-$10M,20000.00,Net 30,IT-866820-ABC
CUST-01417,Metro Technologies Corp,Retail,SMB,France,Ile-de-France,Paris,2022-02-28,Active,REP-0078,$1M-$5M,20000.00,Net 45,FR-480419-XYZ
CUST-01418,Central Services SRL,Retail,Mid-Market,Australia,Victoria,Melbourne,2020-12-27,Active,REP-0112,$50M-$100M,50000.00,Net 15,AU-922185-ABC
CUST-01419,Apex Enterprises SRL,Financial Services,SMB,Canada,British Columbia,Vancouver,2021-07-01,Active,REP-0156,$50M-$100M,15000.00,Net 30,CA-454646-ABC
CUST-01420,Nexus Solutions AG,Professional Services,Enterprise,Australia,Victoria,Melbourne,2020-08-20,Active,REP-0289,$100M+,100000.00,Prepaid,AU-775720-123
CUST-01421,Quantum Industries GmbH,Healthcare,SMB,France,Auvergne-Rhône-Alpes,Lyon,2023-12-04,Active,REP-0245,$1M-$5M,20000.00,Net 30,FR-516492-XYZ
CUST-01422,Premier Corporation SRL,Technology,Mid-Market,USA,California,San Francisco,2019-07-14,Active,REP-0078,$100M+,50000.00,Net 30,95-2829741
CUST-01423,Pro Innovations GmbH,Manufacturing,Mid-Market,Spain,Madrid,Madrid,2022-07-17,Active,REP-0078,$50M-$100M,45000.00,Net 15,SP-136617-123
CUST-01424,Innovative Systems GmbH,Professional Services,SMB,Netherlands,North Holland,Amsterdam,2022-07-22,Active,REP-0134,$1M-$5M,25000.00,Net 60,NE-823939-123
CUST-01425,Global Systems Inc,Manufacturing,Mid-Market,Italy,Lombardy,Milan,2023-02-20,Active,REP-0078,$5M-$10M,60000.00,Prepaid,IT-420903-123
CUST-01426,Smart Partners GmbH,Retail,Enterprise,Canada,Quebec,Montreal,2021-04-22,Active,REP-0267,$10M-$50M,200000.00,Prepaid,CA-449069-ABC
CUST-01427,Central Technologies GmbH,Professional Services,SMB,United Kingdom,Scotland,Edinburgh,2022-08-01,Active,REP-0078,$100M+,15000.00,Net 45,GB362159350
CUST-01428,Global Enterprises SARL,Healthcare,Mid-Market,Singapore,,Singapore,2020-05-09,Active,REP-0045,$5M-$10M,45000.00,Net 15,SG-2023-546
CUST-01429,Metro Industries Corp,Retail,Enterprise,Germany,Berlin,Berlin,2023-04-13,Active,REP-0267,$1M-$5M,150000.00,Net 15,DE542316232
CUST-01430,Premier Group Ltd,Education,Enterprise,Germany,Berlin,Berlin,2022-11-14,Active,REP-0089,$1M-$5M,80000.00,Net 45,DE288468824
CUST-01431,Pro Services LLC,Professional Services,SMB,Spain,Catalonia,Barcelona,2019-12-01,Active,REP-0203,$50M-$100M,25000.00,Net 45,SP-467474-123
CUST-01432,Elite Innovations SRL,Professional Services,SMB,Germany,Bavaria,Munich,2019-09-15,Active,REP-0089,$5M-$10M,20000.00,Net 15,DE561791946
CUST-01433,Digital Services Inc,Healthcare,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2019-06-01,Active,REP-0112,$10M-$50M,60000.00,Net 15,FR-793227-XYZ
CUST-01434,Apex Group LLC,Technology,Mid-Market,France,Ile-de-France,Paris,2018-09-04,Churned,REP-0203,$100M+,45000.00,Net 60,FR-992847-123
CUST-01435,Summit Solutions LLC,Professional Services,Enterprise,Netherlands,North Holland,Amsterdam,2021-06-27,Active,REP-0134,$50M-$100M,100000.00,Net 30,NE-310986-123
CUST-01436,Quantum Enterprises Corp,Retail,Enterprise,Germany,Hamburg,Hamburg,2023-05-03,Active,REP-0203,$100M+,80000.00,Net 15,DE443097945
CUST-01437,Advanced Systems AG,Education,SMB,France,Ile-de-France,Paris,2022-04-20,Active,REP-0289,$1M-$5M,15000.00,Net 15,FR-698424-123
CUST-01438,Global Industries LLC,Retail,SMB,United Kingdom,England,London,2019-08-21,Active,REP-0134,$1M-$5M,30000.00,Net 30,GB706776162
CUST-01439,Global Industries SRL,Retail,SMB,Spain,Madrid,Madrid,2020-11-24,Active,REP-0267,$100M+,15000.00,Net 60,SP-105162-ABC
CUST-01440,Nexus Technologies LLC,Government,SMB,USA,Massachusetts,Boston,2024-01-22,Active,REP-0203,$1M-$5M,15000.00,Net 60,76-6546951
CUST-01441,Digital Systems Inc,Technology,Mid-Market,Spain,Catalonia,Barcelona,2018-03-06,Active,REP-0203,$100M+,50000.00,Net 15,SP-374176-123
CUST-01442,Digital Innovations Ltd,Healthcare,SMB,Spain,Catalonia,Barcelona,2021-01-23,Active,REP-0134,$1M-$5M,20000.00,Net 60,SP-485362-XYZ
CUST-01443,Nexus Group AG,Government,Enterprise,Australia,New South Wales,Sydney,2018-06-06,Active,REP-0245,$1M-$5M,100000.00,Net 15,AU-137411-XYZ
CUST-01444,Pro Services AG,Retail,Mid-Market,USA,California,Los Angeles,2019-02-17,Active,REP-0267,$1M-$5M,40000.00,Net 45,92-9937677
CUST-01445,Tech Technologies Inc,Healthcare,Enterprise,Netherlands,North Holland,Amsterdam,2018-09-26,Active,REP-0089,$100M+,80000.00,Net 30,NE-998590-XYZ
CUST-01446,Summit Innovations Inc,Manufacturing,SMB,Canada,Quebec,Montreal,2019-02-26,Active,REP-0245,$10M-$50M,25000.00,Net 15,CA-519105-XYZ
CUST-01447,Premier Corporation Inc,Government,Enterprise,Singapore,,Singapore,2024-04-10,Inactive,REP-0089,$5M-$10M,80000.00,Net 60,SG-2024-044
CUST-01448,Metro Innovations Inc,Professional Services,Mid-Market,Canada,Ontario,Toronto,2018-01-02,Active,REP-0245,$50M-$100M,45000.00,Net 30,CA-764238-XYZ
CUST-01449,Elite Partners Ltd,Financial Services,Mid-Market,Singapore,,Singapore,2022-10-01,Active,REP-0078,$10M-$50M,60000.00,Net 45,SG-2023-908
CUST-01450,Metro Partners LLC,Technology,Mid-Market,Canada,Quebec,Montreal,2021-06-03,Inactive,REP-0267,$50M-$100M,50000.00,Net 15,CA-414387-123
CUST-01451,Smart Corporation SARL,Technology,Mid-Market,Germany,Hamburg,Hamburg,2023-01-23,Active,REP-0156,$5M-$10M,60000.00,Prepaid,DE136647526
CUST-01452,Digital Enterprises Inc,Education,Enterprise,Australia,Victoria,Melbourne,2020-07-16,Active,REP-0245,$10M-$50M,200000.00,Net 45,AU-601897-123
CUST-01453,Apex Corporation Pte Ltd,Professional Services,SMB,Spain,Madrid,Madrid,2019-04-26,Active,REP-0045,$1M-$5M,30000.00,Net 45,SP-350366-123
CUST-01454,Innovative Partners Inc,Education,SMB,United Kingdom,Scotland,Edinburgh,2022-08-08,Active,REP-0289,$50M-$100M,15000.00,Net 30,GB822851848
CUST-01455,Advanced Innovations Ltd,Education,Mid-Market,Australia,New South Wales,Sydney,2024-05-02,Active,REP-0045,$1M-$5M,60000.00,Net 45,AU-142050-XYZ
CUST-01456,Quantum Corporation Ltd,Education,SMB,Netherlands,North Holland,Amsterdam,2021-07-05,Active,REP-0245,$100M+,15000.00,Net 30,NE-128276-XYZ
CUST-01457,Nexus Systems Ltd,Manufacturing,SMB,Canada,Quebec,Montreal,2020-11-17,Active,REP-0089,$100M+,30000.00,Prepaid,CA-194325-123
CUST-01458,Nexus Group Corp,Manufacturing,Mid-Market,Spain,Madrid,Madrid,2024-05-14,Active,REP-0156,$5M-$10M,45000.00,Prepaid,SP-112018-XYZ
CUST-01459,Elite Enterprises Inc,Government,SMB,Australia,New South Wales,Sydney,2019-12-15,Active,REP-0245,$10M-$50M,20000.00,Net 30,AU-218950-XYZ
CUST-01460,Apex Corporation LLC,Government,Enterprise,Germany,Hamburg,Hamburg,2020-10-04,Active,REP-0045,$5M-$10M,150000.00,Net 45,DE561057458
CUST-01461,Metro Technologies Corp,Education,Enterprise,Netherlands,North Holland,Amsterdam,2023-06-12,Active,REP-0156,$5M-$10M,150000.00,Net 15,NE-210798-123
CUST-01462,Global Partners AG,Professional Services,Enterprise,Canada,British Columbia,Vancouver,2020-11-25,Active,REP-0045,$1M-$5M,200000.00,Net 45,CA-848264-123
CUST-01463,Quantum Corporation SARL,Manufacturing,SMB,Australia,New South Wales,Sydney,2021-04-14,Active,REP-0156,$100M+,15000.00,Net 30,AU-246695-XYZ
CUST-01464,Nexus Industries SARL,Retail,Mid-Market,Singapore,,Singapore,2023-10-06,Active,REP-0156,$100M+,40000.00,Prepaid,SG-2021-275
CUST-01465,Pro Technologies SARL,Professional Services,Mid-Market,Germany,Bavaria,Munich,2023-12-11,Active,REP-0078,$50M-$100M,60000.00,Net 30,DE726822467
CUST-01466,Elite Solutions Ltd,Professional Services,Mid-Market,Australia,New South Wales,Sydney,2020-08-30,Active,REP-0289,$10M-$50M,40000.00,Net 60,AU-346684-123
CUST-01467,Tech Technologies SARL,Government,Enterprise,Germany,Bavaria,Munich,2022-05-11,Active,REP-0112,$1M-$5M,150000.00,Net 15,DE515187509
CUST-01468,Advanced Corporation Ltd,Healthcare,Enterprise,Italy,Lazio,Rome,2023-03-20,Active,REP-0289,$100M+,80000.00,Net 45,IT-907345-123
CUST-01469,Advanced Partners GmbH,Professional Services,Enterprise,USA,New York,New York,2021-04-11,Active,REP-0156,$50M-$100M,100000.00,Net 30,38-5747287
CUST-01470,Advanced Group Pte Ltd,Technology,SMB,USA,California,San Diego,2024-01-06,Active,REP-0078,$5M-$10M,15000.00,Net 45,98-5431610
CUST-01471,Central Corporation Pte Ltd,Financial Services,Enterprise,Netherlands,North Holland,Amsterdam,2022-05-27,Active,REP-0078,$1M-$5M,150000.00,Net 15,NE-116696-123
CUST-01472,Advanced Group Corp,Manufacturing,Enterprise,Italy,Lombardy,Milan,2021-06-05,Active,REP-0267,$10M-$50M,80000.00,Net 30,IT-131240-ABC
CUST-01473,Global Systems Inc,Financial Services,Mid-Market,Italy,Lombardy,Milan,2024-05-19,Active,REP-0089,$1M-$5M,50000.00,Net 30,IT-514843-ABC
CUST-01474,Pro Solutions AG,Technology,SMB,France,Ile-de-France,Paris,2023-11-10,Active,REP-0112,$1M-$5M,20000.00,Net 60,FR-643724-XYZ
CUST-01475,Premier Corporation Corp,Technology,SMB,USA,Colorado,Denver,2023-10-04,Active,REP-0089,$1M-$5M,30000.00,Prepaid,81-8359144
CUST-01476,Metro Technologies Inc,Education,Mid-Market,USA,California,Los Angeles,2023-11-05,Active,REP-0045,$1M-$5M,50000.00,Net 60,56-8034163
CUST-01477,Pro Systems SARL,Technology,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2019-08-21,Active,REP-0089,$10M-$50M,45000.00,Prepaid,FR-918129-XYZ
CUST-01478,Apex Innovations Inc,Financial Services,SMB,Germany,Hamburg,Hamburg,2018-09-24,Active,REP-0089,$100M+,25000.00,Net 60,DE538287502
CUST-01479,Tech Systems Ltd,Education,Mid-Market,Singapore,,Singapore,2024-03-21,Active,REP-0112,$5M-$10M,60000.00,Net 60,SG-2023-652
CUST-01480,Advanced Partners SRL,Education,Mid-Market,USA,California,Los Angeles,2018-03-08,Active,REP-0289,$100M+,45000.00,Net 45,69-3751358
CUST-01481,Tech Corporation GmbH,Retail,Mid-Market,Australia,New South Wales,Sydney,2023-05-25,Active,REP-0078,$1M-$5M,60000.00,Net 60,AU-431317-123
CUST-01482,Global Partners AG,Government,Mid-Market,Canada,Quebec,Montreal,2019-03-28,Active,REP-0267,$1M-$5M,45000.00,Net 45,CA-343294-ABC
CUST-01483,Digital Technologies LLC,Healthcare,SMB,Italy,Lombardy,Milan,2024-05-02,Active,REP-0267,$1M-$5M,20000.00,Net 45,IT-907336-123
